	0
𐄪𐄟𐄘𐄈	9792
𐄪𐄟𐄘𐄉	9793
𐄪𐄟𐄘𐄊	9794
𐄪𐄟𐄘𐄋	9795
𐄪𐄟𐄘𐄌	9796
𐄪𐄟𐄘𐄍	9797
𐄪𐄟𐄘𐄎	9798
𐄪𐄟𐄘𐄏	9799
𐄪𐄠	9800
𐄪𐄠𐄇	9801
𐄪𐄠𐄈	9802
𐄪𐄠𐄉	9803
𐄪𐄠𐄊	9804
𐄪𐄠𐄋	9805
𐄪𐄠𐄌	9806
𐄪𐄠𐄍	9807
𐄪𐄠𐄎	9808
𐄪𐄠𐄏	9809
𐄪𐄠𐄐	9810
𐄪𐄠𐄐𐄇	9811
𐄪𐄠𐄐𐄈	9812
𐄪𐄠𐄐𐄉	9813
𐄪𐄠𐄐𐄊	9814
𐄪𐄠𐄐𐄋	9815
𐄪𐄠𐄐𐄌	9816
𐄪𐄠𐄐𐄍	9817
𐄪𐄠𐄐𐄎	9818
𐄪𐄠𐄐𐄏	9819
𐄪𐄠𐄑	9820
𐄪𐄠𐄑𐄇	9821
𐄪𐄠𐄑𐄈	9822
𐄪𐄠𐄑𐄉	9823
𐄪𐄠𐄑𐄊	9824
𐄪𐄠𐄑𐄋	9825
𐄪𐄠𐄑𐄌	9826
𐄪𐄠𐄑𐄍	9827
𐄪𐄠𐄑𐄎	9828
𐄪𐄠𐄑𐄏	9829
𐄪𐄠𐄒	9830
𐄪𐄠𐄒𐄇	9831
𐄪𐄠𐄒𐄈	9832
𐄪𐄠𐄒𐄉	9833
𐄪𐄠𐄒𐄊	9834
𐄪𐄠𐄒𐄋	9835
𐄪𐄠𐄒𐄌	9836
𐄪𐄠𐄒𐄍	9837
𐄪𐄠𐄒𐄎	9838
𐄪𐄠𐄒𐄏	9839
𐄪𐄠𐄓	9840
𐄪𐄠𐄓𐄇	9841
𐄪𐄠𐄓𐄈	9842
𐄪𐄠𐄓𐄉	9843
𐄪𐄠𐄓𐄊	9844
𐄪𐄠𐄓𐄋	9845
𐄪𐄠𐄓𐄌	9846
𐄪𐄠𐄓𐄍	9847
𐄪𐄠𐄓𐄎	9848
𐄪𐄠𐄓𐄏	9849
𐄪𐄠𐄔	9850
𐄪𐄠𐄔𐄇	9851
𐄪𐄠𐄔𐄈	9852
𐄪𐄠𐄔𐄉	9853
𐄪𐄠𐄔𐄊	9854
𐄪𐄠𐄔𐄋	9855
𐄪𐄠𐄔𐄌	9856
𐄪𐄠𐄔𐄍	9857
𐄪𐄠𐄔𐄎	9858
𐄪𐄠𐄔𐄏	9859
𐄪𐄠𐄕	9860
𐄪𐄠𐄕𐄇	9861
𐄪𐄠𐄕𐄈	9862
𐄪𐄠𐄕𐄉	9863
𐄪𐄠𐄕𐄊	9864
𐄪𐄠𐄕𐄋	9865
𐄪𐄠𐄕𐄌	9866
𐄪𐄠𐄕𐄍	9867
𐄪𐄠𐄕𐄎	9868
𐄪𐄠𐄕𐄏	9869
𐄪𐄠𐄖	9870
𐄪𐄠𐄖𐄇	9871
𐄪𐄠𐄖𐄈	9872
𐄪𐄠𐄖𐄉	9873
𐄪𐄠𐄖𐄊	9874
𐄪𐄠𐄖𐄋	9875
𐄪𐄠𐄖𐄌	9876
𐄪𐄠𐄖𐄍	9877
𐄪𐄠𐄖𐄎	9878
𐄪𐄠𐄖𐄏	9879
𐄪𐄠𐄗	9880
𐄪𐄠𐄗𐄇	9881
𐄪𐄠𐄗𐄈	9882
𐄪𐄠𐄗𐄉	9883
𐄪𐄠𐄗𐄊	9884
𐄪𐄠𐄗𐄋	9885
𐄪𐄠𐄗𐄌	9886
𐄪𐄠𐄗𐄍	9887
𐄪𐄠𐄗𐄎	9888
𐄪𐄠𐄗𐄏	9889
𐄪𐄠𐄘	9890
𐄪𐄠𐄘𐄇	9891
𐄪𐄠𐄘𐄈	9892
𐄪𐄠𐄘𐄉	9893
𐄪𐄠𐄘𐄊	9894
𐄪𐄠𐄘𐄋	9895
𐄪𐄠𐄘𐄌	9896
𐄪𐄠𐄘𐄍	9897
𐄪𐄠𐄘𐄎	9898
𐄪𐄠𐄘𐄏	9899
𐄪𐄡	9900
𐄪𐄡𐄇	9901
𐄪𐄡𐄈	9902
𐄪𐄡𐄉	9903
𐄪𐄡𐄊	9904
𐄪𐄡𐄋	9905
𐄪𐄡𐄌	9906
𐄪𐄡𐄍	9907
𐄪𐄡𐄎	9908
𐄪𐄡𐄏	9909
𐄪𐄡𐄐	9910
𐄪𐄡𐄐𐄇	9911
𐄪𐄡𐄐𐄈	9912
𐄪𐄡𐄐𐄉	9913
𐄪𐄡𐄐𐄊	9914
𐄪𐄡𐄐𐄋	9915
𐄪𐄡𐄐𐄌	9916
𐄪𐄡𐄐𐄍	9917
𐄪𐄡𐄐𐄎	9918
𐄪𐄡𐄐𐄏	9919
𐄪𐄡𐄑	9920
𐄪𐄡𐄑𐄇	9921
𐄪𐄡𐄑𐄈	9922
𐄪𐄡𐄑𐄉	9923
𐄪𐄡𐄑𐄊	9924
𐄪𐄡𐄑𐄋	9925
𐄪𐄡𐄑𐄌	9926
𐄪𐄡𐄑𐄍	9927
𐄪𐄡𐄑𐄎	9928
𐄪𐄡𐄑𐄏	9929
𐄪𐄡𐄒	9930
𐄪𐄡𐄒𐄇	9931
𐄪𐄡𐄒𐄈	9932
𐄪𐄡𐄒𐄉	9933
𐄪𐄡𐄒𐄊	9934
𐄪𐄡𐄒𐄋	9935
𐄪𐄡𐄒𐄌	9936
𐄪𐄡𐄒𐄍	9937
𐄪𐄡𐄒𐄎	9938
𐄪𐄡𐄒𐄏	9939
𐄪𐄡𐄓	9940
𐄪𐄡𐄓𐄇	9941
𐄪𐄡𐄓𐄈	9942
𐄪𐄡𐄓𐄉	9943
𐄪𐄡𐄓𐄊	9944
𐄪𐄡𐄓𐄋	9945
𐄪𐄡𐄓𐄌	9946
𐄪𐄡𐄓𐄍	9947
𐄪𐄡𐄓𐄎	9948
𐄪𐄡𐄓𐄏	9949
𐄪𐄡𐄔	9950
𐄪𐄡𐄔𐄇	9951
𐄪𐄡𐄔𐄈	9952
𐄪𐄡𐄔𐄉	9953
𐄪𐄡𐄔𐄊	9954
𐄪𐄡𐄔𐄋	9955
𐄪𐄡𐄔𐄌	9956
𐄪𐄡𐄔𐄍	9957
𐄪𐄡𐄔𐄎	9958
𐄪𐄡𐄔𐄏	9959
𐄪𐄡𐄕	9960
𐄪𐄡𐄕𐄇	9961
𐄪𐄡𐄕𐄈	9962
𐄪𐄡𐄕𐄉	9963
𐄪𐄡𐄕𐄊	9964
𐄪𐄡𐄕𐄋	9965
𐄪𐄡𐄕𐄌	9966
𐄪𐄡𐄕𐄍	9967
𐄪𐄡𐄕𐄎	9968
𐄪𐄡𐄕𐄏	9969
𐄪𐄡𐄖	9970
𐄪𐄡𐄖𐄇	9971
𐄪𐄡𐄖𐄈	9972
𐄪𐄡𐄖𐄉	9973
𐄪𐄡𐄖𐄊	9974
𐄪𐄡𐄖𐄋	9975
𐄪𐄡𐄖𐄌	9976
𐄪𐄡𐄖𐄍	9977
𐄪𐄡𐄖𐄎	9978
𐄪𐄡𐄖𐄏	9979
𐄪𐄡𐄗	9980
𐄪𐄡𐄗𐄇	9981
𐄪𐄡𐄗𐄈	9982
𐄪𐄡𐄗𐄉	9983
𐄪𐄡𐄗𐄊	9984
𐄪𐄡𐄗𐄋	9985
𐄪𐄡𐄗𐄌	9986
𐄪𐄡𐄗𐄍	9987
𐄪𐄡𐄗𐄎	9988
𐄪𐄡𐄗𐄏	9989
𐄪𐄡𐄘	9990
𐄪𐄡𐄘𐄇	9991
𐄪𐄡𐄘𐄈	9992
𐄪𐄡𐄘𐄉	9993
𐄪𐄡𐄘𐄊	9994
𐄪𐄡𐄘𐄋	9995
𐄪𐄡𐄘𐄌	9996
𐄪𐄡𐄘𐄍	9997
𐄪𐄡𐄘𐄎	9998
𐄪𐄡𐄘𐄏	9999
𐄈𐄊	6
𐄐𐄐𐄐	30
𐄑𐄓𐄊	64
𐄫	10000
𐄬	20000
𐄭	30000
𐄮	40000
𐄯	50000
𐄰	60000
𐄱	70000
𐄲	80000
𐄳	90000
𐝀	≈ ¹⁄₆
𐝁	¹⁄₃
𐝂	¹⁄₅
𐝂𐝂	double mina
𐝃	¹⁄₄
𐝃𐝄	³⁄₈
𐝄	¹⁄₈
𐝅	≈ ¹⁄₆
𐝆	¹⁄₂
𐝆𐝃	³⁄₄
𐝕	³⁄₄
𐝆𐝄	⅝
𐝇	¹⁄₁₆
𐝌	cum 𐙕
𐝎	.3
𐝏	≈ ¹⁄₄
𐝐	cum 𐚥 ≈ ¹⁄₂
𐝆𐝉	13/20
𐝁𐝁	?
𐘿𐘽𐘉	QE-RA₂-U
𐘸𐘁	KI-RO
𐙀𐘲	ZU-SU
𐘆𐘆𐘍𐘥	DI-DI-ZA-KE
𐙂𐘰𐘯	KU-PA₃-NU
𐘇𐘴𐘅𐘙	A-RA-NA-RE
𐘇𐘾𐘘	A-KA-RU
𐜋	OLE+U
𐝫𐜊	OLE+A
𐜎	OLE+E
𐝫𐘸𐘙𐘳𐘅	KI-RE-TA-NA
𐝫𐙁𐝫	MA
𐝫𐘆𐘅𐝫	DI-NA
𐘿𐘽𐘱𐝫	QE-RA₂-JA
𐘆	DI
𐘕𐘘	MU-RU
𐘘𐝫	RU
𐝫𐘤𐘹𐘽𐘙	SI-TU-RA₂-RE
𐘆𐝫	DI
𐝫𐙂𐘰𐘯	KU-PA₃-NU
𐝫𐙁𐘆	MA-DI
𐘀𐝫	DA
𐝫𐙚𐘠𐘾𐘇𐘙𐝫	*306-TI-KA-A-RE
𐝫𐘬𐘭𐘃	DU-RI-TE
𐘂𐘙𐝫	PA-RE
𐝫𐘳𐘢𐘤𐘆	TA-PI-SI-DI
𐝫𐙛𐝫	*307
𐝫𐙁𐘤	MA-SI
𐝫𐘣𐘬	WI-DU
𐘾𐘂	KA-PA
𐘀𐘳𐘴	DA-TA-RA
𐘃	TE
𐘝	NI
𐘢𐘳𐘱	PI-TA-JA
𐛑	JA+RU
𐙁𐙭	MA-*321
𐘵𐘽𐘆𐘗	O-RA₂-DI-NE
𐘾𐘂𐘿	KA-PA-QE
𐘀𐘿𐘴	DA-QE-RA
𐘿𐘢𐘳	QE-PI-TA
𐘮𐘬𐘝𐘻	WA-DU-NI-MI
𐘴𐘠𐘈	RA-TI-SE
𐙁𐘭𐘙𐘚	MA-RI-RE-I
𐘬𐘀𐙁	DU-DA-MA
𐘀𐘸	DA-KI
𐘞𐙁	SA-MA
𐘰𐘝𐘅	PA₃-NI-NA
𐘿𐘠	QE-TI
𐙇	VIR+[?]
𐘚𐘘𐘱	I-RU-JA
𐘬𐘱	DU-JA
𐘳𐘅𐘠	TA-NA-TI
𐘀𐘙	DA-RE
𐘃𐘹	TE-TU
𐘐𐘹𐘗	*21F-TU-NE
𐘀𐘘𐙵	DA-RU-*329
𐘧𐘆	JE-DI
𐜓	OLE+KI
𐘰𐘾𐘴𐘠	PA₃-KA-RA-TI
𐘂	PA
𐘃𐙕	TE-*301
𐘌𐙠𐘚	QA-*310-I
𐘤𐘸𐘴	SI-KI-RA
𐘸𐘙𐘳𐘅	KI-RE-TA-NA
𐘲𐘜𐙓	SU-PU₂-*188
𐘰𐙓	PA₃-*188
𐘂𐘱𐘙	PA-JA-RE
𐛥	*86+'*188'
𐘞𐘁	SA-RO
𐙍	VIN
𐘂𐘦	PA-DE
𐙚𐘹	*306-TU
𐘆𐘅𐘉	DI-NA-U
𐘿𐘫	QE-PU
𐙰𐘆𐘴	*324-DI-RA
𐘳𐘚𐙌	TA-I-AROM
𐘇𐘘	A-RU
𐙂𐘁	KU-RO
𐘰	PA₃
𐘮𐘱𐘢𐝫	WA-JA-PI
𐘾𐙙	KA-*305
𐘇𐘤	A-SI
𐙂𐘝𐘲	KU-NI-SU
𐘉𐙱𐘍	U-*325-ZA
𐙕	*301
𐙙𐘘	*305-RU
𐘀𐘭𐘀	DA-RI-DA
𐘋𐘍	ME-ZA
𐘉𐘠	U-TI
𐘳𐘭𐘅	TA-RI-NA
𐙢𐘳	*312-TA
𐘾𐘞𐘘	KA-SA-RU
𐘇𐘘𐘴𐝫	A-RU-RA
𐘾𐘁𐘅	KA-RO-NA
𐙮𐘭	*322-RI
𐘇𐘲𐘱	A-SU-JA
𐙇𐘚	VIR+[?]-I
𐘷	TA₂
𐝫𐘦𐘯	DE-NU
𐘘𐘽	RU-RA₂
𐙅𐘾	*86-KA
𐘾	KA
𐘘𐙀𐘅	RU-ZU-NA
𐘞𐘿𐘭	SA-QE-RI
𐘌𐘠𐘀𐘃	QA-TI-DA-TE
𐜉	OLE+DI
𐙘	*304
𐘿𐘹𐘗	QE-TU-NE
𐚻	QA2+[?]+PU
𐘡	E
𐛢	*560
𐙈	*118
𐜚	CYP+E
𐚼	QA2+[?]+PU+RE
𐘀𐘚	DA-I
𐘾𐘉𐘦𐘳	KA-U-DE-TA
𐘙𐘍	RE-ZA
𐘃𐘸	TE-KI
𐙂𐙀𐘝	KU-ZU-NI
𐘀𐘤𐙈	DA-SI-*118
𐘚𐘬𐘗𐘤	I-DU-NE-SI
𐘫𐙍	PU-VIN
𐙉	GRA
𐜗	OLE+MI
𐙋	OLIV
𐘇𐘜𐘅𐘬	A-PU₂-NA-DU
𐘉𐘟𐘤	U-*34-SI
𐘬𐙌𐘇	DU-AROM-A
𐛹	GRA+L4+L4
𐙓	*188
𐘾𐙂𐘂	KA-KU-PA
𐘮	WA
𐜇	*188+KU
𐘞𐘊	SA-PO
𐘼	ZE
𐘴󽇫𐘠	RA-󽇫-TI
𐘤𐘀𐘙	SI-DA-RE
𐘂𐘈	PA-SE
𐛱	GRA+QE
𐘞𐘽	SA-RA₂
𐘴𐙐𐘠	RA-*164-TI
𐘬𐘋𐘆	DU-ME-DI
𐘂𐘁𐘲	PA-RO-SU
𐙂𐙁𐘶	KU-MA-JU
𐘿𐙂𐘙	QE-KU-RE
𐘑	*21M
𐘞𐘙𐘶	SA-RE-JU
𐘢𐘳𐘾𐘈	PI-TA-KA-SE
𐛸	GRA+L2
𐜣	*330+DA
𐘾𐘅	KA-NA
𐙗	CYP
𐙜	*308
𐜍	OLE+NE
𐜖	OLE+TU
𐜏	OLE+RI
𐛚	MI+JA+RU
𐚹	QA2+[?]+RE
𐚺	QA2+[?]+RE+PU
𐘐𐘭𐘹𐘌	*21F-RI-TU-QA
𐘞𐘞𐘋	SA-SA-ME
𐛊	SI+ME
𐘺𐘘	KO-RU
𐘝𐘴	NI-RA
𐙖𐝫	OLE
𐝫𐘕𐝫	MU
𐚻𐝫	QA2+[?]+PU
𐙂𐘰𐘭𐘱	KU-PA₃-RI-JA
𐘸𐙁𐘘𐝫	KI-MA-RU
𐙁𐘘𐘋	MA-RU-ME
𐘂𐘞𐘭𐘱	PA-SA-RI-JA
𐙁𐘘𐘋𐝫	MA-RU-ME
𐘘𐘚𐘺	RU-I-KO
𐛢𐝫	*560
𐝫𐙈	*118
𐛋𐙈	SI+ME-KI-*118
𐛒𐙈	*539-*118
𐘆𐘅𐘉𐝫	DI-NA-U
𐝫𐘘𐘝	RU-NI
𐘉𐘙𐘣	U-RE-WI
𐘇𐘭𐘝𐘳	A-RI-NI-TA
𐘹𐘿𐘯𐝫	TU-QE-NU
𐝫𐙀𐘶𐘜	ZU-JU-PU₂
𐘬𐘘𐘣𐝫	DU-RU-WI
𐝫𐘚𐘸𐘴	I-KI-RA
𐘣𐘃𐘁	WI-TE-RO
𐘚𐘠	I-TI
𐜮	*406VAS+KE
𐙢𐘃𐘃	*312-TE-TE
𐘳𐘠	TA-TI
𐘻𐘸𐘈𐘅	MI-KI-SE-NA
𐘉𐘯𐘐	U-NU-*21F
𐝫𐘁𐘝	RO-NI
𐘾𐘉𐙀𐘝	KA-U-ZU-NI
𐛖	KI+MU
𐘚𐙜	I-*308
𐙓𐙅	*188-*86
𐘠𐘝𐘳	TI-NI-TA
𐙛	*307
𐙅	*86
𐘙	RE
𐝫𐘚𐘻𐘞𐘴	I-MI-SA-RA
𐝫𐘿	QE
𐘸𐘀𐝫	KI-DA
𐝫𐘸𐙠	KI-*310
𐙂𐙙𐝫	KU-*305
𐝫𐘞𐘴𐘆	SA-RA-DI
𐝫𐘻𐘀	MI-DA
𐛾	VIN+WA
𐘞	SA
𐝫𐙍	VIN
𐘤	SI
𐛽	VIN+WA
𐙍𐝫	VIN
𐝫𐙉	GRA
𐘙𐝫	RE
𐘇𐘤𐘱𐘾	A-SI-JA-KA
𐘱𐘐	JA-*21F
𐛧𐙍	VIR+KA-VIN
𐘇𐘘𐘀𐘴	A-RU-DA-RA
𐘚𐘳𐘱	I-TA-JA
𐘉𐘻𐘅𐘤	U-MI-NA-SI
𐘫𐘽	PU-RA₂
𐘣𐘆𐘅	WI-DI-NA
𐘘𐙁𐘳	RU-MA-TA
𐝫𐘆𐘱𐘚	DI-JA-I
𐘞𐙯𐘻	SA-*323-MI
𐝫𐘸𐘳	KI-TA
𐘇𐘙𐘀𐘚	A-RE-DA-I
𐘾𐘬𐙁𐘗	KA-DU-MA-NE
𐙗𐝫	CYP
𐜐	OLE+TA
𐘞𐘴𐘴	SA-RA-RA
𐘖	*23M
𐝫𐘠𐘞	TI-SA
𐘫𐘺	PU-KO
𐚪	*410-VS
𐚢𐘌𐘰	*815-QA-PA₃
𐚯𐘲𐘫	*415-VS-SU-PU
𐝫𐚰𐘾𐘁𐘰	*416-VS-KA-RO-PA₃
𐘞𐘱𐙁	SA-JA-MA
𐘸𐘦𐙁𐙯𐘅	KI-DE-MA-*323-NA
𐚢	*815
𐚢𐘲𐘰𐘴	*815-SU-PA₃-RA
𐚢𐘂𐘳𐘿	*815-PA-TA-QE
𐘲𐘙	SU-RE
𐜍𐝫	OLE+NE
𐝫𐘙	RE
𐜫	*401+*304
𐛆	E+KA
𐛜	MI+JA+KA
𐙙	*305
𐜦	*341+PI
𐛐	PA3+QE
𐘀𐘶𐘃	DA-JU-TE
𐘤𐛀	SI-*516
𐛜𐝫	MI+JA+KA
𐝫𐛅	E+[ ]
𐛛	MI+JA+I
𐛂	SA+MU+KU
𐘫	PU
𐘠𐘠𐙂	TI-TI-KU
𐙲	*326
𐘚𐙂𐘳	I-KU-TA
𐜐𐝫	OLE+TA
𐜠𐛱	*307+*387-GRA+QE
𐘬𐙀𐘮	DU-ZU-WA
𐘾𐘸	KA-KI
𐘲𐝫	SU
𐝫𐘙𐘲𐝫	RE-SU
𐘸𐙠𐘙	KI-*310-RE
𐘇	A
𐘀𐘁𐘂	DA-RO-PA
𐚣	*403-VS
𐙄	AU
𐘒	CAP
𐛞𐙈	*554-*118
𐛎	TELA+KU
𐛏	TELA+*312
𐝫𐙂𐘙𐘶	KU-RE-JU
𐙂𐝫	KU
𐝫𐘞𐙁𐘠	SA-MA-TI
𐙂𐘙𐝫	KU-RE
𐝫𐙂𐘁	KU-RO
𐜯	*414+A
𐝫𐛤	KU+[ ]
𐛍𐝫	DU+[ ]
𐘯𐘬𐙷	NU-DU-*331
𐘸𐘀𐘳	KI-DA-TA
𐙉𐝫	GRA
𐙂𐘁𐝫	KU-RO
𐝫𐘿𐘹	QE-TU
𐘻𐘀𐘝	MI-DA-NI
𐘂𐘱	PA-JA
𐝫𐘳	TA
𐛉	SI+SE
𐝫𐙖𐝫	OLE
𐘲𐘬𐝫	SU-DU
𐝫𐘙𐘹	RE-TU
𐜋𐝫	OLE+U
𐙁𐘤𐘬	MA-SI-DU
𐘂𐚂𐘚	PA-*342-I
𐘚	I
𐛭	GRA+PA
𐘚𐘌𐙈	I-QA-*118
𐜒	OLE+KI
𐜑	OLE+RA
𐝫𐘝	NI
𐝫𐘱	JA
𐘃𐛵𐝫	TE-GRA+F
𐘝𐝫	NI
𐘂𐝫	PA
𐝫𐙅	*86
𐝫𐙪	*318
𐝫𐙂	KU
𐙪	*318
𐝫𐘇	A
𐙂	KU
𐝫𐘕𐘘	MU-RU
𐘾𐝫	KA
𐝫𐛗	]TU+RO
𐙂𐘰𐘅𐘹	KU-PA₃-NA-TU
𐝫𐘬	DU
𐘉𐝫	U
𐝫𐘢	PI
𐘸𐘀𐘁𐝫	KI-DA-RO
𐝫𐘻𐘯𐘻	MI-NU-MI
𐝫𐘴𐘅𐘙𐝫	RA-NA-RE
𐝫𐘽𐘬𐝫	RA₂-DU
𐝫𐘳𐘅𐘠	TA-NA-TI
𐝫𐘭	RI
𐘲𐘸𐝫	SU-KI
𐝫	
𐘠𐘬𐘝	TI-DU-NI
𐝫𐘤𐘴	SI-RA
𐚞	*370
𐙢	*312
𐘹𐘲𐘜	TU-SU-PU₂
𐘸	KI
𐘹	TU
𐝫𐙂𐝫	KU
𐝫𐘚𐘸𐝫	I-KI
𐝫𐘾𐝫	KA
𐝫𐙉𐝫	GRA
𐝫𐙋	OLIV
𐛺	*OLIV+TU
𐝫𐜉	OLE+DI
𐙁𐝫	MA
𐝫𐘈	SE
𐘠𐘝𐝫	TI-NI
𐝫𐘙𐝫	RE
𐝫𐙂𐘋𐘳	KU-ME-TA
𐝫𐙀𐘬	ZU-DU
𐘤𐝫	SI
𐘆𐘾𐘸𐝫	DI-KA-KI
𐝫𐘗	NE
𐝫𐘞𐘗𐝫	SA-NE
𐘴𐝫	RA
𐝫𐙂𐘙𐝫	KU-RE
𐝫𐙂𐘻𐘅𐘿𐝫	KU-MI-NA-QE
𐝫𐘸𐘻𐘽𐝫	KI-MI-RA₂
𐘸𐝫	KI
𐝫𐘸𐘁	KI-RO
𐙁𐘙	MA-RE
𐝫𐙕	*301
𐘤𐘘	SI-RU
𐘗𐝫	NE
𐝫𐘹	TU
𐝫𐘃	TE
𐘿𐝫	QE
𐝫𐘭𐘱	RI-JA
𐘚𐝫	I
𐘞𐝫	SA
𐘀𐘿𐘴𐝫	DA-QE-RA
𐘇𐝫	A
𐝫𐙙	*305
𐘿𐘠𐘴𐘬	QE-TI-RA-DU
𐙇𐝫	VIR+[?]
𐜗𐝫	OLE+MI
𐝫𐜎	OLE+E
𐝫𐘉𐘸𐝫	U-KI
𐝫𐜏	OLE+RI
𐛙	MI+JA+[ ]
𐚹𐝫	QA2+[?]+RE
𐝫𐚻	QA2+[?]+PU
𐝫𐘻𐘠	MI-TI
𐛲	GRA+KU
𐝫𐘞𐘴	SA-RA
𐝫𐘅	NA
𐘾𐙂	KA-KU
𐘛𐘠𐝫	*28B-TI
𐝫𐙇𐝫	VIR+[?]
𐘺𐝫	KO
𐝫𐘯	NU
𐘂𐘚𐘸𐝫	PA-I-KI
𐘞𐘁𐘿𐝫	SA-RO-QE
𐘾𐘠	KA-TI
𐘲𐘜𐝫	SU-PU₂
𐝫𐙀	ZU
𐝫𐙂𐙀𐘅𐝫	KU-ZU-NA
𐘘𐙁𐝫	RU-MA
𐜤	*330+SA
𐙀	ZU
𐝫𐘆	DI
𐘳𐝫	TA
𐝫𐘳𐘻𐝫	TA-MI
𐝫𐘶	JU
𐝫𐘌𐙈𐘞	QA-*118-SA
𐝫𐘚	I
𐘤𐙇𐝫	SI-VIR+[?]
𐘾𐘘𐝫	KA-RU
𐝫𐘕𐙢𐝫	MU-*312
𐙙𐝫	*305
𐝫𐘾	KA
𐘀𐘰𐝫	DA-PA₃
𐝫𐘹𐘂𐘭	TU-PA-RI
𐝫𐘹𐝫	TU
𐝫𐙂𐘝𐝫	KU-NI
𐝫𐘶𐘴𐝫	JU-RA
𐘇𐘈	A-SE
𐝫𐘭𐘲𐙁	RI-SU-MA
𐝫𐛮	GRA+QIf
𐜜	*304+[ ]
𐘐𐘱𐘬𐝫	*21F-JA-DU
𐝫𐘯𐘠	NU-TI
𐘇𐘬	A-DU
𐜠	*307+*387
𐘰𐘝	PA₃-NI
𐘃𐘥	TE-KE
𐘸𐘸𐘴𐘱	KI-KI-RA-JA
𐘸𐘙𐘷	KI-RE-TA₂
𐘿𐘾	QE-KA
𐘃𐘹𐝫	TE-TU
𐘙𐘆𐘈	RE-DI-SE
𐙁𐘆	MA-DI
𐛷	GRA+K+L
𐘞𐘘	SA-RU
𐘆𐘦𐘘	DI-DE-RU
𐘌𐘽𐘮	QA-RA₂-WA
𐘀𐘋	DA-ME
𐛳	GRA+B
𐘻𐘯𐘃	MI-NU-TE
𐘆𐘦	DI-DE
𐙁𐘾𐘭𐘃	MA-KA-RI-TE
𐘢𐘳𐘥𐘤	PI-TA-KE-SI
𐘱𐘙𐘻	JA-RE-MI
𐘆𐘸𐘈	DI-KI-SE
𐘿𐘲𐘫	QE-SU-PU
𐙂𐘘𐙂	KU-RU-KU
𐘇𐘴𐝫	A-RA
𐝫𐘇𐘹	A-TU
𐛧	VIR+KA
𐘸𐘸𐘅	KI-KI-NA
𐙂𐘰𐘰	KU-PA₃-PA₃
𐘾𐘶	KA-JU
𐘞𐙁𐘁	SA-MA-RO
𐘀𐘳𐘙	DA-TA-RE
𐘇𐘞𐘽	A-SA-RA₂
𐛕	JU+*317+QE
𐙁𐘚𐘻	MA-I-MI
𐛩	VIR+*313a
𐘳𐘴	TA-RA
𐘚𐙂𐘭𐘅	I-KU-RI-NA
𐘤𐘘𐙁𐘭𐘷	SI-RU-MA-RI-TA₂
𐘚𐘾	I-KA
𐘃𐘭	TE-RI
𐙉𐘰	GRA-PA₃
𐚿	RE+SE
𐘆𐘭𐘅	DI-RI-NA
𐚴	DA+RE+SE
𐘸𐘆𐘝	KI-DI-NI
𐘚𐛭	I-GRA+PA
𐘌𐘌𐘘	QA-QA-RU
𐘦𐘶𐙂	DE-JU-KU
𐘵𐘠𐝫	O-TI
𐚦	*406-VS
𐚃	*343
𐘰𐘝𐘅𐝫	PA₃-NI-NA
𐝫𐘂𐘈𐘱	PA-SE-JA
𐘸𐘁𐝫	KI-RO
𐛃	TI+A
𐛪	VIR+*313b
𐘳	TA
𐙪𐙚	*318-*306
𐘹𐙁	TU-MA
𐘂𐘳𐘗	PA-TA-NE
𐘦𐘆	DE-DI
𐘥𐘸𐘘	KE-KI-RU
𐝫𐘦𐘋𐘃	DE-ME-TE
𐘐𐘹𐝫	*21F-TU
𐘀𐘬𐙁𐘳	DA-DU-MA-TA
𐘚𐘠𐘠𐙂𐘝	I-TI-TI-KU-NI
𐘇𐘂𐘴𐘗	A-PA-RA-NE
𐘇𐙌𐘃	A-AROM-TE
𐘤𐘻𐘳	SI-MI-TA
𐘘𐘞	RU-SA
𐙯𐙩	*323-*317
𐘢𐘳𐘴	PI-TA-RA
𐙯𐚄	*323-*344
𐝫𐙂𐙁𐘁	KU-MA-RO
𐘃𐘝	TE-NI
𐘌𐙈𐘴𐘙	QA-*118-RA-RE
𐛀	*516
𐘾𐘘	KA-RU
𐙳	*327
𐘾𐘯𐘠	KA-NU-TI
𐘂𐘚𐘄	PA-I-TO
𐘅𐘠	NA-TI
𐘶	JU
𐘦𐝫	DE
𐝫𐘦	DE
𐘆𐘙𐘆𐘅	DI-RE-DI-NA
𐘁𐘥	RO-KE
𐘾𐘭𐙠𐘚	KA-RI-*310-I
𐝫𐙓𐝫	*188
𐘀𐘘𐘗𐘃	DA-RU-NE-TE
𐛉𐘝	SI+SE-NI
𐙀𐘬	ZU-DU
𐝫𐛧	VIR+KA
𐜝𐝫	*304+PA
𐙀𐘓𐘆	ZU-*22F-DI
𐙖	OLE
𐚸	DI+QE
𐙂𐘰𐝫	KU-PA₃
𐝫𐜋	OLE+U
𐝫𐙇	VIR+[?]
𐙁𐙀	MA-ZU
𐘣	WI
𐘉𐘷	U-TA₂
𐘀𐙂𐘈𐘗𐝫	DA-KU-SE-NE
𐘀𐙂𐘅	DA-KU-NA
𐘀𐙂𐘈𐘗	DA-KU-SE-NE
𐘸𐘴	KI-RA
𐘳𐘂	TA-PA
